model,script_id,order,history_mode,step,agreement_rate,mean_abs_diff
llama3_1_8b,E08,forward,no_history,C4,1.0,0.0
llama3_1_8b,E08,forward,no_history,R,1.0,0.0
llama3_1_8b,E08,reverse,history,C1,1.0,0.0
llama3_1_8b,E08,reverse,history,C2,1.0,0.0
llama3_1_8b,E08,reverse,history,C3,1.0,0.0
llama3_1_8b,E08,reverse,history,C4,1.0,0.0
llama3_1_8b,E08,reverse,history,R,1.0,0.0
llama3_1_8b,E08,reverse,no_history,C1,1.0,0.0
llama3_1_8b,E08,reverse,no_history,C2,1.0,0.0
llama3_1_8b,E08,reverse,no_history,C3,1.0,0.0
llama3_1_8b,E08,reverse,no_history,C4,1.0,0.0
llama3_1_8b,E08,reverse,no_history,R,1.0,0.0
llama3_1_8b,E09,forward,history,C1,1.0,0.0
llama3_1_8b,E09,forward,history,C2,1.0,0.0
llama3_1_8b,E09,forward,history,C3,1.0,0.0
llama3_1_8b,E09,forward,history,C4,1.0,0.0
llama3_1_8b,E09,forward,history,R,1.0,0.0
llama3_1_8b,E09,forward,no_history,C1,1.0,0.0
llama3_1_8b,E09,forward,no_history,C2,1.0,0.0
llama3_1_8b,E09,forward,no_history,C3,1.0,0.0
llama3_1_8b,E09,forward,no_history,C4,1.0,0.0
llama3_1_8b,E09,forward,no_history,R,1.0,0.0
llama3_1_8b,E09,reverse,history,C1,1.0,0.0
llama3_1_8b,E09,reverse,history,C2,1.0,0.0
llama3_1_8b,E09,reverse,history,C3,1.0,0.0
llama3_1_8b,E09,reverse,history,C4,1.0,0.0
llama3_1_8b,E09,reverse,history,R,1.0,0.0
llama3_1_8b,E09,reverse,no_history,C1,1.0,0.0
llama3_1_8b,E09,reverse,no_history,C2,1.0,0.0
llama3_1_8b,E09,reverse,no_history,C3,1.0,0.0
llama3_1_8b,E09,reverse,no_history,C4,1.0,0.0
llama3_1_8b,E09,reverse,no_history,R,1.0,0.0
llama3_1_8b,E10,forward,history,C1,1.0,0.0
llama3_1_8b,E10,forward,history,C2,1.0,0.0
llama3_1_8b,E10,forward,history,C3,1.0,0.0
llama3_1_8b,E10,forward,history,C4,1.0,0.0
llama3_1_8b,E10,forward,history,R,1.0,0.0
llama3_1_8b,E10,forward,no_history,C1,1.0,0.0
llama3_1_8b,E10,forward,no_history,C2,1.0,0.0
llama3_1_8b,E10,forward,no_history,C3,1.0,0.0
llama3_1_8b,E10,forward,no_history,C4,1.0,0.0
llama3_1_8b,E10,forward,no_history,R,1.0,0.0
llama3_1_8b,E10,reverse,history,C1,1.0,0.0
llama3_1_8b,E10,reverse,history,C2,1.0,0.0
llama3_1_8b,E10,reverse,history,C3,1.0,0.0
llama3_1_8b,E10,reverse,history,C4,1.0,0.0
llama3_1_8b,E10,reverse,history,R,1.0,0.0
llama3_1_8b,E10,reverse,no_history,C1,1.0,0.0
llama3_1_8b,E10,reverse,no_history,C2,1.0,0.0
llama3_1_8b,E10,reverse,no_history,C3,1.0,0.0
llama3_1_8b,E10,reverse,no_history,C4,1.0,0.0
llama3_1_8b,E10,reverse,no_history,R,1.0,0.0
llama3_1_8b,E11,forward,history,C1,1.0,0.0
llama3_1_8b,E11,forward,history,C2,1.0,0.0
llama3_1_8b,E11,forward,history,C3,1.0,0.0
llama3_1_8b,E11,forward,history,C4,1.0,0.0
llama3_1_8b,E11,forward,history,R,1.0,0.0
llama3_1_8b,E11,forward,no_history,C1,1.0,0.0
llama3_1_8b,E11,forward,no_history,C2,1.0,0.0
llama3_1_8b,E11,forward,no_history,C3,1.0,0.0
llama3_1_8b,E11,forward,no_history,C4,1.0,0.0
llama3_1_8b,E11,forward,no_history,R,1.0,0.0
llama3_1_8b,E11,reverse,history,C1,1.0,0.0
llama3_1_8b,E11,reverse,history,C2,1.0,0.0
llama3_1_8b,E11,reverse,history,C3,1.0,0.0
llama3_1_8b,E11,reverse,history,C4,1.0,0.0
llama3_1_8b,E11,reverse,history,R,1.0,0.0
llama3_1_8b,E11,reverse,no_history,C1,1.0,0.0
llama3_1_8b,E11,reverse,no_history,C2,1.0,0.0
llama3_1_8b,E11,reverse,no_history,C3,1.0,0.0
llama3_1_8b,E11,reverse,no_history,C4,1.0,0.0
llama3_1_8b,E11,reverse,no_history,R,1.0,0.0
llama3_1_8b,E12,forward,history,C1,1.0,0.0
llama3_1_8b,E12,forward,history,C2,1.0,0.0
llama3_1_8b,E12,forward,history,C3,1.0,0.0
llama3_1_8b,E12,forward,history,C4,1.0,0.0
llama3_1_8b,E12,forward,history,R,1.0,0.0
llama3_1_8b,E12,forward,no_history,C1,1.0,0.0
llama3_1_8b,E12,forward,no_history,C2,1.0,0.0
llama3_1_8b,E12,forward,no_history,C3,1.0,0.0
llama3_1_8b,E12,forward,no_history,C4,1.0,0.0
llama3_1_8b,E12,forward,no_history,R,1.0,0.0
llama3_1_8b,E12,reverse,history,C1,1.0,0.0
llama3_1_8b,E12,reverse,history,C2,1.0,0.0
llama3_1_8b,E12,reverse,history,C3,1.0,0.0
llama3_1_8b,E12,reverse,history,C4,1.0,0.0
llama3_1_8b,E12,reverse,history,R,1.0,0.0
llama3_1_8b,E12,reverse,no_history,C1,1.0,0.0
llama3_1_8b,E12,reverse,no_history,C2,1.0,0.0
llama3_1_8b,E12,reverse,no_history,C3,1.0,0.0
llama3_1_8b,E12,reverse,no_history,C4,1.0,0.0
llama3_1_8b,E12,reverse,no_history,R,1.0,0.0
llama3_1_8b,M02,forward,history,C1,1.0,0.0
llama3_1_8b,M02,forward,history,C2,1.0,0.0
llama3_1_8b,M02,forward,history,C3,1.0,0.0
llama3_1_8b,M02,forward,history,C4,1.0,0.0
llama3_1_8b,M02,forward,history,R,1.0,0.0
llama3_1_8b,M02,forward,no_history,C1,1.0,0.0
llama3_1_8b,M02,forward,no_history,C2,1.0,0.0
llama3_1_8b,M02,forward,no_history,C3,1.0,0.0
llama3_1_8b,M02,forward,no_history,C4,1.0,0.0
llama3_1_8b,M02,forward,no_history,R,1.0,0.0
llama3_1_8b,M02,reverse,history,C1,1.0,0.0
llama3_1_8b,M02,reverse,history,C2,1.0,0.0
llama3_1_8b,M02,reverse,history,C3,1.0,0.0
llama3_1_8b,M02,reverse,history,C4,1.0,0.0
llama3_1_8b,M02,reverse,history,R,1.0,0.0
llama3_1_8b,M02,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M02,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M02,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M02,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M02,reverse,no_history,R,1.0,0.0
llama3_1_8b,M03,forward,history,C1,1.0,0.0
llama3_1_8b,M03,forward,history,C2,1.0,0.0
llama3_1_8b,M03,forward,history,C3,1.0,0.0
llama3_1_8b,M03,forward,history,C4,1.0,0.0
llama3_1_8b,M03,forward,history,R,1.0,0.0
llama3_1_8b,M03,forward,no_history,C1,1.0,0.0
llama3_1_8b,M03,forward,no_history,C2,1.0,0.0
llama3_1_8b,M03,forward,no_history,C3,1.0,0.0
llama3_1_8b,M03,forward,no_history,C4,1.0,0.0
llama3_1_8b,M03,forward,no_history,R,1.0,0.0
llama3_1_8b,M03,reverse,history,C1,1.0,0.0
llama3_1_8b,M03,reverse,history,C2,1.0,0.0
llama3_1_8b,M03,reverse,history,C3,1.0,0.0
llama3_1_8b,M03,reverse,history,C4,1.0,0.0
llama3_1_8b,M03,reverse,history,R,1.0,0.0
llama3_1_8b,M03,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M03,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M03,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M03,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M03,reverse,no_history,R,1.0,0.0
llama3_1_8b,M04,forward,history,C1,1.0,0.0
llama3_1_8b,M04,forward,history,C2,1.0,0.0
llama3_1_8b,M04,forward,history,C3,1.0,0.0
llama3_1_8b,M04,forward,history,C4,1.0,0.0
llama3_1_8b,M04,forward,history,R,1.0,0.0
llama3_1_8b,M04,forward,no_history,C1,1.0,0.0
llama3_1_8b,M04,forward,no_history,C2,1.0,0.0
llama3_1_8b,M04,forward,no_history,C3,1.0,0.0
llama3_1_8b,M04,forward,no_history,C4,1.0,0.0
llama3_1_8b,M04,forward,no_history,R,1.0,0.0
llama3_1_8b,M04,reverse,history,C1,1.0,0.0
llama3_1_8b,M04,reverse,history,C2,1.0,0.0
llama3_1_8b,M04,reverse,history,C3,1.0,0.0
llama3_1_8b,M04,reverse,history,C4,1.0,0.0
llama3_1_8b,M04,reverse,history,R,1.0,0.0
llama3_1_8b,M04,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M04,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M04,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M04,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M04,reverse,no_history,R,1.0,0.0
llama3_1_8b,M05,forward,history,C1,1.0,0.0
llama3_1_8b,M05,forward,history,C2,1.0,0.0
llama3_1_8b,M05,forward,history,C3,1.0,0.0
llama3_1_8b,M05,forward,history,C4,1.0,0.0
llama3_1_8b,M05,forward,history,R,1.0,0.0
llama3_1_8b,M05,forward,no_history,C1,1.0,0.0
llama3_1_8b,M05,forward,no_history,C2,1.0,0.0
llama3_1_8b,M05,forward,no_history,C3,1.0,0.0
llama3_1_8b,M05,forward,no_history,C4,1.0,0.0
llama3_1_8b,M05,forward,no_history,R,1.0,0.0
llama3_1_8b,M05,reverse,history,C1,1.0,0.0
llama3_1_8b,M05,reverse,history,C2,1.0,0.0
llama3_1_8b,M05,reverse,history,C3,1.0,0.0
llama3_1_8b,M05,reverse,history,C4,1.0,0.0
llama3_1_8b,M05,reverse,history,R,1.0,0.0
llama3_1_8b,M05,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M05,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M05,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M05,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M05,reverse,no_history,R,1.0,0.0
llama3_1_8b,M06,forward,history,C1,1.0,0.0
llama3_1_8b,M06,forward,history,C2,1.0,0.0
llama3_1_8b,M06,forward,history,C3,1.0,0.0
llama3_1_8b,M06,forward,history,C4,1.0,0.0
llama3_1_8b,M06,forward,history,R,1.0,0.0
llama3_1_8b,M06,forward,no_history,C1,1.0,0.0
llama3_1_8b,M06,forward,no_history,C2,1.0,0.0
llama3_1_8b,M06,forward,no_history,C3,1.0,0.0
llama3_1_8b,M06,forward,no_history,C4,1.0,0.0
llama3_1_8b,M06,forward,no_history,R,1.0,0.0
llama3_1_8b,M06,reverse,history,C1,1.0,0.0
llama3_1_8b,M06,reverse,history,C2,1.0,0.0
llama3_1_8b,M06,reverse,history,C3,1.0,0.0
llama3_1_8b,M06,reverse,history,C4,1.0,0.0
llama3_1_8b,M06,reverse,history,R,1.0,0.0
llama3_1_8b,M06,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M06,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M06,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M06,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M06,reverse,no_history,R,1.0,0.0
llama3_1_8b,M07,forward,history,C1,1.0,0.0
llama3_1_8b,M07,forward,history,C2,1.0,0.0
llama3_1_8b,M07,forward,history,C3,1.0,0.0
llama3_1_8b,M07,forward,history,C4,1.0,0.0
llama3_1_8b,M07,forward,history,R,1.0,0.0
llama3_1_8b,M07,forward,no_history,C1,1.0,0.0
llama3_1_8b,M07,forward,no_history,C2,1.0,0.0
llama3_1_8b,M07,forward,no_history,C3,1.0,0.0
llama3_1_8b,M07,forward,no_history,C4,1.0,0.0
llama3_1_8b,M07,forward,no_history,R,1.0,0.0
llama3_1_8b,M07,reverse,history,C1,1.0,0.0
llama3_1_8b,M07,reverse,history,C2,1.0,0.0
llama3_1_8b,M07,reverse,history,C3,1.0,0.0
llama3_1_8b,M07,reverse,history,C4,1.0,0.0
llama3_1_8b,M07,reverse,history,R,1.0,0.0
llama3_1_8b,M07,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M07,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M07,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M07,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M07,reverse,no_history,R,1.0,0.0
llama3_1_8b,M08,forward,history,C1,1.0,0.0
llama3_1_8b,M08,forward,history,C2,1.0,0.0
llama3_1_8b,M08,forward,history,C3,1.0,0.0
llama3_1_8b,M08,forward,history,C4,1.0,0.0
llama3_1_8b,M08,forward,history,R,1.0,0.0
llama3_1_8b,M08,forward,no_history,R,1.0,0.0
llama3_1_8b,M08,reverse,history,C1,1.0,0.0
llama3_1_8b,M08,reverse,history,C2,1.0,0.0
llama3_1_8b,M08,reverse,history,C3,1.0,0.0
llama3_1_8b,M08,reverse,history,R,1.0,0.0
llama3_1_8b,M08,reverse,no_history,R,1.0,0.0
llama3_1_8b,M09,forward,history,C1,1.0,0.0
llama3_1_8b,M09,forward,history,C2,1.0,0.0
llama3_1_8b,M09,forward,history,C3,1.0,0.0
llama3_1_8b,M09,forward,history,C4,1.0,0.0
llama3_1_8b,M09,forward,history,R,1.0,0.0
llama3_1_8b,M09,forward,no_history,C1,1.0,0.0
llama3_1_8b,M09,forward,no_history,C2,1.0,0.0
llama3_1_8b,M09,forward,no_history,C3,1.0,0.0
llama3_1_8b,M09,forward,no_history,C4,1.0,0.0
llama3_1_8b,M09,forward,no_history,R,1.0,0.0
llama3_1_8b,M09,reverse,history,C1,1.0,0.0
llama3_1_8b,M09,reverse,history,C2,1.0,0.0
llama3_1_8b,M09,reverse,history,C3,1.0,0.0
llama3_1_8b,M09,reverse,history,C4,1.0,0.0
llama3_1_8b,M09,reverse,history,R,1.0,0.0
llama3_1_8b,M09,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M09,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M09,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M09,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M09,reverse,no_history,R,1.0,0.0
llama3_1_8b,M10,forward,history,C1,1.0,0.0
llama3_1_8b,M10,forward,history,C2,1.0,0.0
llama3_1_8b,M10,forward,history,C3,1.0,0.0
llama3_1_8b,M10,forward,history,C4,1.0,0.0
llama3_1_8b,M10,forward,history,R,1.0,0.0
llama3_1_8b,M10,forward,no_history,C1,1.0,0.0
llama3_1_8b,M10,forward,no_history,C2,1.0,0.0
llama3_1_8b,M10,forward,no_history,C3,1.0,0.0
llama3_1_8b,M10,forward,no_history,C4,1.0,0.0
llama3_1_8b,M10,forward,no_history,R,1.0,0.0
llama3_1_8b,M10,reverse,history,C1,1.0,0.0
llama3_1_8b,M10,reverse,history,C2,1.0,0.0
llama3_1_8b,M10,reverse,history,C3,1.0,0.0
llama3_1_8b,M10,reverse,history,C4,1.0,0.0
llama3_1_8b,M10,reverse,history,R,1.0,0.0
llama3_1_8b,M10,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M10,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M10,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M10,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M10,reverse,no_history,R,1.0,0.0
llama3_1_8b,M11,forward,history,C1,1.0,0.0
llama3_1_8b,M11,forward,history,C2,1.0,0.0
llama3_1_8b,M11,forward,history,C3,1.0,0.0
llama3_1_8b,M11,forward,history,C4,1.0,0.0
llama3_1_8b,M11,forward,history,R,1.0,0.0
llama3_1_8b,M11,forward,no_history,C1,1.0,0.0
llama3_1_8b,M11,forward,no_history,C2,1.0,0.0
llama3_1_8b,M11,forward,no_history,C3,1.0,0.0
llama3_1_8b,M11,forward,no_history,C4,1.0,0.0
llama3_1_8b,M11,forward,no_history,R,1.0,0.0
llama3_1_8b,M11,reverse,history,C1,1.0,0.0
llama3_1_8b,M11,reverse,history,C2,1.0,0.0
llama3_1_8b,M11,reverse,history,C3,1.0,0.0
llama3_1_8b,M11,reverse,history,C4,1.0,0.0
llama3_1_8b,M11,reverse,history,R,1.0,0.0
llama3_1_8b,M11,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M11,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M11,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M11,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M11,reverse,no_history,R,1.0,0.0
llama3_1_8b,M12,forward,history,C1,1.0,0.0
llama3_1_8b,M12,forward,history,C2,1.0,0.0
llama3_1_8b,M12,forward,history,C3,1.0,0.0
llama3_1_8b,M12,forward,history,C4,1.0,0.0
llama3_1_8b,M12,forward,history,R,1.0,0.0
llama3_1_8b,M12,forward,no_history,C1,1.0,0.0
llama3_1_8b,M12,forward,no_history,C2,1.0,0.0
llama3_1_8b,M12,forward,no_history,C3,1.0,0.0
llama3_1_8b,M12,forward,no_history,C4,1.0,0.0
llama3_1_8b,M12,forward,no_history,R,1.0,0.0
llama3_1_8b,M12,reverse,history,C1,1.0,0.0
llama3_1_8b,M12,reverse,history,C2,1.0,0.0
llama3_1_8b,M12,reverse,history,C3,1.0,0.0
llama3_1_8b,M12,reverse,history,C4,1.0,0.0
llama3_1_8b,M12,reverse,history,R,1.0,0.0
llama3_1_8b,M12,reverse,no_history,C1,1.0,0.0
llama3_1_8b,M12,reverse,no_history,C2,1.0,0.0
llama3_1_8b,M12,reverse,no_history,C3,1.0,0.0
llama3_1_8b,M12,reverse,no_history,C4,1.0,0.0
llama3_1_8b,M12,reverse,no_history,R,1.0,0.0
qwen3_8b,B01,forward,history,C1,1.0,0.0
qwen3_8b,B01,forward,history,C2,1.0,0.0
qwen3_8b,B01,forward,history,C3,1.0,0.0
qwen3_8b,B01,forward,history,C4,1.0,0.0
qwen3_8b,B01,forward,history,R,1.0,0.0
qwen3_8b,B01,forward,no_history,C1,1.0,0.0
qwen3_8b,B01,forward,no_history,C2,1.0,0.0
qwen3_8b,B01,forward,no_history,C3,1.0,0.0
qwen3_8b,B01,forward,no_history,C4,1.0,0.0
qwen3_8b,B01,forward,no_history,R,1.0,0.0
qwen3_8b,B01,reverse,history,C1,1.0,0.0
qwen3_8b,B01,reverse,history,C2,1.0,0.0
qwen3_8b,B01,reverse,history,C3,1.0,0.0
qwen3_8b,B01,reverse,history,C4,1.0,0.0
qwen3_8b,B01,reverse,history,R,1.0,0.0
qwen3_8b,B01,reverse,no_history,C1,1.0,0.0
qwen3_8b,B01,reverse,no_history,C2,1.0,0.0
qwen3_8b,B01,reverse,no_history,C3,1.0,0.0
qwen3_8b,B01,reverse,no_history,C4,1.0,0.0
qwen3_8b,B01,reverse,no_history,R,1.0,0.0
qwen3_8b,B02,forward,history,C1,1.0,0.0
qwen3_8b,B02,forward,history,C2,1.0,0.0
qwen3_8b,B02,forward,history,C3,1.0,0.0
qwen3_8b,B02,forward,history,C4,1.0,0.0
qwen3_8b,B02,forward,history,R,1.0,0.0
qwen3_8b,B02,forward,no_history,C1,1.0,0.0
qwen3_8b,B02,forward,no_history,C2,1.0,0.0
qwen3_8b,B02,forward,no_history,C3,1.0,0.0
qwen3_8b,B02,forward,no_history,C4,1.0,0.0
qwen3_8b,B02,forward,no_history,R,1.0,0.0
qwen3_8b,B02,reverse,history,C1,1.0,0.0
qwen3_8b,B02,reverse,history,C2,1.0,0.0
qwen3_8b,B02,reverse,history,C3,1.0,0.0
qwen3_8b,B02,reverse,history,C4,1.0,0.0
qwen3_8b,B02,reverse,history,R,1.0,0.0
qwen3_8b,B02,reverse,no_history,C1,1.0,0.0
qwen3_8b,B02,reverse,no_history,C2,1.0,0.0
qwen3_8b,B02,reverse,no_history,C3,1.0,0.0
qwen3_8b,B02,reverse,no_history,C4,1.0,0.0
qwen3_8b,B02,reverse,no_history,R,1.0,0.0
qwen3_8b,B03,forward,history,C1,1.0,0.0
qwen3_8b,B03,forward,history,C2,1.0,0.0
qwen3_8b,B03,forward,history,C3,1.0,0.0
qwen3_8b,B03,forward,history,C4,1.0,0.0
qwen3_8b,B03,forward,history,R,1.0,0.0
qwen3_8b,B03,forward,no_history,C1,1.0,0.0
qwen3_8b,B03,forward,no_history,C2,1.0,0.0
qwen3_8b,B03,forward,no_history,C3,1.0,0.0
qwen3_8b,B03,forward,no_history,C4,1.0,0.0
qwen3_8b,B03,forward,no_history,R,1.0,0.0
qwen3_8b,B03,reverse,history,C1,1.0,0.0
qwen3_8b,B03,reverse,history,C2,1.0,0.0
qwen3_8b,B03,reverse,history,C3,1.0,0.0
qwen3_8b,B03,reverse,history,C4,1.0,0.0
qwen3_8b,B03,reverse,history,R,1.0,0.0
qwen3_8b,B03,reverse,no_history,C1,1.0,0.0
qwen3_8b,B03,reverse,no_history,C2,1.0,0.0
qwen3_8b,B03,reverse,no_history,C3,1.0,0.0
qwen3_8b,B03,reverse,no_history,C4,1.0,0.0
qwen3_8b,B03,reverse,no_history,R,1.0,0.0
qwen3_8b,B04,forward,history,C1,1.0,0.0
qwen3_8b,B04,forward,history,C2,1.0,0.0
qwen3_8b,B04,forward,history,C3,1.0,0.0
qwen3_8b,B04,forward,history,C4,1.0,0.0
qwen3_8b,B04,forward,history,R,1.0,0.0
qwen3_8b,B04,forward,no_history,C1,1.0,0.0
qwen3_8b,B04,forward,no_history,C2,1.0,0.0
qwen3_8b,B04,forward,no_history,C3,1.0,0.0
qwen3_8b,B04,forward,no_history,C4,1.0,0.0
qwen3_8b,B04,forward,no_history,R,1.0,0.0
qwen3_8b,B04,reverse,history,C1,1.0,0.0
qwen3_8b,B04,reverse,history,C2,1.0,0.0
qwen3_8b,B04,reverse,history,C3,1.0,0.0
qwen3_8b,B04,reverse,history,C4,1.0,0.0
qwen3_8b,B04,reverse,history,R,1.0,0.0
qwen3_8b,B04,reverse,no_history,C1,1.0,0.0
qwen3_8b,B04,reverse,no_history,C2,1.0,0.0
qwen3_8b,B04,reverse,no_history,C3,1.0,0.0
qwen3_8b,B04,reverse,no_history,C4,1.0,0.0
qwen3_8b,B04,reverse,no_history,R,1.0,0.0
qwen3_8b,B05,forward,history,C1,1.0,0.0
qwen3_8b,B05,forward,history,C2,1.0,0.0
qwen3_8b,B05,forward,history,C3,1.0,0.0
qwen3_8b,B05,forward,history,C4,1.0,0.0
qwen3_8b,B05,forward,history,R,1.0,0.0
qwen3_8b,B05,forward,no_history,C1,1.0,0.0
qwen3_8b,B05,forward,no_history,C2,1.0,0.0
qwen3_8b,B05,forward,no_history,C3,1.0,0.0
qwen3_8b,B05,forward,no_history,C4,1.0,0.0
qwen3_8b,B05,forward,no_history,R,1.0,0.0
qwen3_8b,B05,reverse,history,C1,1.0,0.0
qwen3_8b,B05,reverse,history,C2,1.0,0.0
qwen3_8b,B05,reverse,history,C3,1.0,0.0
qwen3_8b,B05,reverse,history,C4,1.0,0.0
qwen3_8b,B05,reverse,history,R,1.0,0.0
qwen3_8b,B05,reverse,no_history,C1,1.0,0.0
qwen3_8b,B05,reverse,no_history,C2,1.0,0.0
qwen3_8b,B05,reverse,no_history,C3,1.0,0.0
qwen3_8b,B05,reverse,no_history,C4,1.0,0.0
qwen3_8b,B05,reverse,no_history,R,1.0,0.0
qwen3_8b,B06,forward,history,C1,1.0,0.0
qwen3_8b,B06,forward,history,C2,1.0,0.0
qwen3_8b,B06,forward,history,C3,1.0,0.0
qwen3_8b,B06,forward,history,C4,1.0,0.0
qwen3_8b,B06,forward,history,R,1.0,0.0
qwen3_8b,B06,forward,no_history,C1,1.0,0.0
qwen3_8b,B06,forward,no_history,C2,1.0,0.0
qwen3_8b,B06,forward,no_history,C3,1.0,0.0
qwen3_8b,B06,forward,no_history,C4,1.0,0.0
qwen3_8b,B06,forward,no_history,R,1.0,0.0
qwen3_8b,B06,reverse,history,C1,1.0,0.0
qwen3_8b,B06,reverse,history,C2,1.0,0.0
qwen3_8b,B06,reverse,history,C3,1.0,0.0
qwen3_8b,B06,reverse,history,C4,1.0,0.0
qwen3_8b,B06,reverse,history,R,1.0,0.0
qwen3_8b,B06,reverse,no_history,C1,1.0,0.0
qwen3_8b,B06,reverse,no_history,C2,1.0,0.0
qwen3_8b,B06,reverse,no_history,C3,1.0,0.0
qwen3_8b,B06,reverse,no_history,C4,1.0,0.0
qwen3_8b,B06,reverse,no_history,R,1.0,0.0
qwen3_8b,B07,forward,history,C1,1.0,0.0
qwen3_8b,B07,forward,history,C2,1.0,0.0
qwen3_8b,B07,forward,history,C3,1.0,0.0
qwen3_8b,B07,forward,history,C4,1.0,0.0
qwen3_8b,B07,forward,history,R,1.0,0.0
qwen3_8b,B07,forward,no_history,C1,1.0,0.0
qwen3_8b,B07,forward,no_history,C2,1.0,0.0
qwen3_8b,B07,forward,no_history,C3,1.0,0.0
qwen3_8b,B07,forward,no_history,C4,1.0,0.0
qwen3_8b,B07,forward,no_history,R,1.0,0.0
qwen3_8b,B07,reverse,history,C1,1.0,0.0
qwen3_8b,B07,reverse,history,C2,1.0,0.0
qwen3_8b,B07,reverse,history,C3,1.0,0.0
qwen3_8b,B07,reverse,history,C4,1.0,0.0
qwen3_8b,B07,reverse,history,R,1.0,0.0
qwen3_8b,B07,reverse,no_history,C1,1.0,0.0
qwen3_8b,B07,reverse,no_history,C2,1.0,0.0
qwen3_8b,B07,reverse,no_history,C3,1.0,0.0
qwen3_8b,B07,reverse,no_history,C4,1.0,0.0
qwen3_8b,B07,reverse,no_history,R,1.0,0.0
qwen3_8b,B08,forward,history,C1,1.0,0.0
qwen3_8b,B08,forward,history,C2,1.0,0.0
qwen3_8b,B08,forward,history,C3,1.0,0.0
qwen3_8b,B08,forward,history,C4,1.0,0.0
qwen3_8b,B08,forward,history,R,1.0,0.0
qwen3_8b,B08,forward,no_history,C1,1.0,0.0
qwen3_8b,B08,forward,no_history,C2,1.0,0.0
qwen3_8b,B08,forward,no_history,C3,1.0,0.0
qwen3_8b,B08,forward,no_history,C4,1.0,0.0
qwen3_8b,B08,forward,no_history,R,1.0,0.0
qwen3_8b,B08,reverse,history,C1,1.0,0.0
qwen3_8b,B08,reverse,history,C2,1.0,0.0
qwen3_8b,B08,reverse,history,C3,1.0,0.0
qwen3_8b,B08,reverse,history,C4,1.0,0.0
qwen3_8b,B08,reverse,history,R,1.0,0.0
qwen3_8b,B08,reverse,no_history,C1,1.0,0.0
qwen3_8b,B08,reverse,no_history,C2,1.0,0.0
qwen3_8b,B08,reverse,no_history,C3,1.0,0.0
qwen3_8b,B08,reverse,no_history,C4,1.0,0.0
qwen3_8b,B08,reverse,no_history,R,1.0,0.0
qwen3_8b,B09,forward,history,C1,1.0,0.0
qwen3_8b,B09,forward,history,C2,1.0,0.0
qwen3_8b,B09,forward,history,C3,1.0,0.0
qwen3_8b,B09,forward,history,C4,1.0,0.0
qwen3_8b,B09,forward,history,R,1.0,0.0
qwen3_8b,B09,forward,no_history,C1,1.0,0.0
qwen3_8b,B09,forward,no_history,C2,1.0,0.0
qwen3_8b,B09,forward,no_history,C3,1.0,0.0
qwen3_8b,B09,forward,no_history,C4,1.0,0.0
qwen3_8b,B09,forward,no_history,R,1.0,0.0
qwen3_8b,B09,reverse,history,C1,1.0,0.0
qwen3_8b,B09,reverse,history,C2,1.0,0.0
qwen3_8b,B09,reverse,history,C3,1.0,0.0
qwen3_8b,B09,reverse,history,C4,1.0,0.0
qwen3_8b,B09,reverse,history,R,1.0,0.0
qwen3_8b,B09,reverse,no_history,C1,1.0,0.0
qwen3_8b,B09,reverse,no_history,C2,1.0,0.0
qwen3_8b,B09,reverse,no_history,C3,1.0,0.0
qwen3_8b,B09,reverse,no_history,C4,1.0,0.0
qwen3_8b,B09,reverse,no_history,R,1.0,0.0
